DNI,APE,TEMP_AMB,VEL_VIENTO,SMR,POTENCIA
681.0049,1.845097625,24.138,4.1674,1.062015034,89.26752313
648.77451,1.846474475,17.087,3.408,1.063446958,82.06059077
699.14216,1.865733148,33.445,6.0879,1.063534774,86.25503158
693.01471,1.871001607,31.632,1.7782,1.063764907,84.33394588
640.68628,1.870142116,34.727,7.0843,1.064684842,82.32964059
660.17157,1.845098103,23.667,3.2389,1.065696995,83.59277539
693.75,1.866076749,32.038,2.7609,1.065806522,98.4377905
662.86765,1.843942349,25.579,2.8808,1.066268038,80.90456047
682.35294,1.868256487,30.788,1.274,1.066771911,83.70465847
617.89216,1.86496731,40.085,6.6042,1.067050574,76.82487668
678.92157,1.869579976,31.287,3.2575,1.06705414,83.43191483
604.53432,1.855753797,35.889,10.2723,1.067545922,78.94319649
675.61275,1.863159496,26.691,7.1467,1.06810688,94.09927522
643.38235,1.872834879,24.708,1.4338,1.068545567,77.56105078
694.36275,1.846507224,24.132,2.5364,1.069364855,86.25625894
608.57843,1.863520471,38.239,3.0757,1.069856199,78.06826021
680.26961,1.846174647,24.335,5.9319,1.071146395,87.44981583
662.86765,1.888518729,24.587,3.1863,1.07146416,92.0873316
632.72059,1.886459381,28.137,5.3789,1.071590452,80.33610807
622.67157,1.880335214,31.336,2.5408,1.071841186,76.74074128
691.05392,1.873973556,31.764,1.9085,1.071878043,84.46004285
622.67157,1.879529074,31.725,16.884,1.072128737,81.71764747
629.28922,1.872413665,37.817,1.1519,1.072327466,85.92201942
610.53922,1.886888101,29.353,5.6965,1.072370133,77.09736491
693.75,1.873192971,31.961,3.7754,1.072750012,86.4691053
666.17647,1.890458187,27.792,10.546,1.072989601,91.57743602
600.4902,1.864693245,42.035,11.2331,1.073020938,73.98001265
650.7353,1.844600687,24.11,5.0871,1.073140583,82.40927489
606.4951,1.875100152,30.761,5.5251,1.073409973,76.40958017
697.79412,1.873436751,31.906,3.1764,1.073473898,85.83875008
635.41667,1.880789277,31.933,11.417,1.073864982,82.94989418
619.2402,1.883131693,25.683,6.7848,1.073917597,82.66583949
642.03432,1.871525532,34.196,10.102,1.07422854,83.0272547
679.65686,1.876547848,32.18,1.1103,1.074442352,90.19566717
620.58824,1.865460073,38.014,3.1042,1.074590274,79.15236459
607.84314,1.889438673,24.916,4.5303,1.074831747,80.65193437
639.33824,1.866836418,40.014,3.1704,1.075059372,78.61611324
613.2353,1.860011267,35.845,5.2645,1.075447247,79.91168854
609.19118,1.870872906,33.495,2.3158,1.075732257,73.95769978
662.86765,1.874920904,31.534,3.3122,1.076329211,81.32907342
648.77451,1.868151297,40.595,9.1499,1.077180673,80.47662817
615.93137,1.870341447,38.223,0.0394,1.077505787,75.21560504
631.37255,1.886469713,28.657,2.5896,1.078719806,79.03914089
646.81373,1.87458029,34.306,15.421,1.079203651,83.8600522
627.94118,1.880618083,31.112,3.7277,1.079330027,79.03982263
636.76471,1.873387743,41.718,14.419,1.079431179,77.10108864
629.28922,1.873616393,41.888,4.7461,1.079438189,76.84457503
695.71079,1.873189099,28.8,1.2816,1.07966718,93.96259191
657.47549,1.867426009,33.199,2.1981,1.080059166,80.59714355
637.9902,1.867707075,34.317,4.0896,1.080074394,74.9684942
642.76961,1.893818858,27.54,12.299,1.08020205,88.72833685
640.07353,1.872905335,33.741,2.7483,1.080391456,77.82048483
669.60784,1.883784633,31.857,13.63,1.080962403,87.86766191
634.06863,1.86629797,39.126,5.5744,1.081094502,79.36454062
626.59314,1.87237452,33.117,1.2981,1.081337913,75.85896585
647.42647,1.875896235,33.856,1.5636,1.081729338,78.5494147
670.95588,1.882817444,31.972,10.0363,1.081882551,86.85441883
682.96569,1.862796537,35.73,8.4535,1.082134681,88.06304068
605.88235,1.865702393,37.258,6.5177,1.08234328,72.31762819
630.02451,1.87163191,42.063,10.6938,1.082363728,76.51464018
620.58824,1.871618856,38.754,1.7481,1.082481035,74.28334494
626.59314,1.872388284,39.225,0.0515,1.083380574,75.17832791
680.26961,1.874265575,31.314,0.9022,1.083456886,83.23741533
636.76471,1.868650581,37.905,7.5141,1.084042443,82.25493349
637.37745,1.868380147,39.554,8.8932,1.084403558,79.38611937
621.93628,1.87059774,31.736,2.5715,1.084464116,77.22749388
656.12745,1.869971218,40.71,0.0427,1.084570493,80.59894765
624.01961,1.882476974,31.786,4.8878,1.08529029,84.54821437
657.47549,1.876568893,33.993,2.6547,1.085639244,79.37115974
613.2353,1.869522549,42.293,3.8082,1.085753049,73.94892252
630.63726,1.875854012,41.942,4.9119,1.0857878,77.32563518
644.11765,1.868762969,34.497,3.8071,1.085998764,75.9378379
628.67647,1.881854497,31.961,0.0482,1.086034335,78.77481968
664.21569,1.870062842,40.474,8.6983,1.08618358,81.78091475
604.53432,1.870744726,32.547,1.7629,1.086577142,84.09853767
607.84314,1.892662847,28,6.7454,1.086659336,84.29522318
612.5,1.88006607,37.006,3.2591,1.086674657,84.09472071
653.43137,1.877406788,35.56,2.6454,1.086874822,76.8236766
683.70098,1.8845219,32.322,16.528,1.086987517,87.91227727
653.43137,1.87537275,32.361,1.5154,1.086988084,79.873339
630.02451,1.877911294,27.447,1.4032,1.087610547,83.18115122
607.84314,1.868776382,37.346,5.83,1.087664072,74.27690477
668.25981,1.880509535,29.244,0.0482,1.087798119,84.17143963
639.33824,1.874326103,33.966,2.1866,1.087833776,77.06646708
678.92157,1.886516248,31.807,16.835,1.088150361,87.89404378
646.81373,1.86930504,39.324,10.546,1.088270815,81.47348542
681.0049,1.885694193,32.284,12.189,1.088307673,88.04850096
676.96079,1.886606818,31.714,9.4954,1.088961165,87.74857205
650.7353,1.870114072,34.53,0.04,1.088995192,77.76796075
617.27941,1.869427516,37.127,5.9937,1.089251487,75.48665481
630.02451,1.871888209,32.07,0.0427,1.089345783,77.54130243
644.11765,1.875008668,40.124,3.3248,1.089369965,77.41527172
631.9853,1.874602238,39.51,2.8912,1.089658928,75.63131036
660.90686,1.875390686,28.405,4.8419,1.089746255,89.66190282
625.98039,1.890830996,30.005,6.1454,1.089951134,79.82203015
675,1.887334945,31.539,11.2484,1.089976607,86.73577428
658.82353,1.8778241,33.823,4.0535,1.090138552,79.43461541
655.51471,1.870102898,37.949,3.9276,1.090146883,83.43592586
638.72549,1.875334333,39.915,0.0564,1.090369366,75.501229
643.38235,1.890575921,29.906,10.7885,1.090518871,82.58062106
686.39706,1.885513397,31.709,13.614,1.090656826,88.9407732
665.56373,1.877058104,39.368,4.6913,1.090766445,80.38831356
632.72059,1.873664628,32.251,1.3621,1.090930091,76.97805716
666.17647,1.877421872,28.608,4.3951,1.091503755,88.77804468
642.03432,1.871874143,34.41,0.0394,1.091582452,77.63569097
646.07843,1.880537474,31.49,1.6123,1.091602984,92.1307001
639.33824,1.874748666,39.97,1.6534,1.091607626,76.03281168
673.65196,1.878565073,36.031,3.8969,1.091803776,80.22435451
622.67157,1.869693949,37.067,3.2285,1.091809647,75.84443577
637.9902,1.873683991,29.304,15.328,1.0918349,84.90224508
630.63726,1.876753938,32.673,3.9139,1.092109502,76.49002853
633.33333,1.869869506,33.193,1.2855,1.092344865,77.0961837
640.68628,1.876189557,32.268,2.5666,1.092788309,77.52928451
662.86765,1.877007343,40.025,6.0556,1.093145781,79.12428578
617.89216,1.887532726,32.185,0.0526,1.093323693,87.24550803
670.22059,1.870787465,39.751,12.671,1.093486085,82.92379281
687.00981,1.887021764,29.518,3.0943,1.093491617,94.60571316
641.42157,1.875701126,41.646,7.1971,1.093691749,79.0789246
672.30392,1.893486249,27.584,3.5,1.093936351,92.9303209
624.63235,1.876952493,33.166,1.9523,1.094207926,74.78588592
641.42157,1.890652638,29.983,8.1814,1.094293409,82.58688299
637.37745,1.872681421,38.896,1.2428,1.094317675,77.28972156
655.51471,1.871372128,35.012,2.3426,1.094523926,78.83385636
665.56373,1.878623323,40.704,2.2616,1.094637824,80.09239752
658.21079,1.872204558,37.62,1.1092,1.094669848,84.20873176
671.56863,1.873431423,39.455,0.052,1.094726496,83.27525349
665.56373,1.889287863,31.479,10.0297,1.094743884,86.37511946
602.45098,1.874696352,34.64,2.2238,1.094783442,72.29766745
661.51961,1.877123499,39.976,0.9252,1.095120047,78.50597545
657.47549,1.873106131,37.636,2.122,1.09513057,84.72661044
653.43137,1.874806593,39.959,2.3749,1.095175304,76.77067716
670.95588,1.873460876,32.29,6.2905,1.095179532,92.78927201
611.88726,1.863372781,28.219,6.913,1.095206164,88.04310115
671.56863,1.888205478,31.89,13.17,1.095262896,86.7460184
636.02941,1.871212516,37.335,1.3473,1.095347011,77.04037291
691.66667,1.873001055,40.414,9.0689,1.095551047,84.47177902
661.51961,1.891964611,32.279,1.6786,1.096279071,84.30702971
640.68628,1.876492565,32.498,5.034,1.096349677,76.8930138
646.07843,1.875916023,29.287,11.044,1.09644194,86.30659007
660.17157,1.876274783,28.52,2.1724,1.096551351,89.54370588
670.95588,1.879357464,40.348,5.7331,1.096790697,80.56769844
694.36275,1.874943129,38.842,1.7213,1.096822415,86.01877965
691.66667,1.880820483,34.903,6.1295,1.096992027,87.50285472
652.08333,1.874528836,32.854,0.0443,1.097098378,77.65110727
604.53432,1.883996549,32.366,1.0375,1.097379152,75.54904366
657.47549,1.876222845,29.474,8.2811,1.09748838,87.1852043
659.55883,1.879078053,35.368,0.8754,1.097490561,79.17321716
604.53432,1.882313243,33.676,2.9772,1.098011394,76.90309914
603.79902,1.853457187,28.477,15.619,1.098027076,84.8160582
693.01471,1.873068568,27.523,1.4973,1.098136472,94.24230364
654.77941,1.875699094,41.866,8.2674,1.098328071,79.72561002
636.02941,1.871760761,38.233,3.2827,1.098400304,76.59231218
688.35784,1.874422959,34.859,6.36,1.098430973,82.52139931
675,1.879767121,40.649,2.1746,1.099092398,81.0888803
666.17647,1.883963173,25.244,1.886,1.09914213,98.38480043
650.12255,1.873288249,34.59,0.0427,1.099207153,78.2173993
691.66667,1.874174788,40.414,2.3728,1.099285128,84.59425272
657.47549,1.87752136,34.125,2.6952,1.099691925,78.12267931
657.47549,1.889545915,31.583,11.1816,1.099727604,85.09614973
672.30392,1.876210681,35.451,3.3341,1.099732835,80.3348025
680.26961,1.873137176,34.859,5.8322,1.099960891,80.2294136
672.91667,1.87737509,40.211,3.0516,1.100108713,80.50080174
666.91177,1.880074573,40.469,4.4017,1.10031119,80.71937306
674.26471,1.890430872,31.758,9.8129,1.100508745,87.22782443
612.5,1.872313744,40.529,6.3737,1.100623402,74.60495289
619.2402,1.87883588,34.355,3.7464,1.100629595,74.04456617
669.60784,1.87441768,32.684,5.7446,1.10088245,89.15208801
652.81863,1.876909959,34.952,2.0848,1.101015912,78.73653434
642.76961,1.891464291,30.022,12.244,1.101032131,81.65875322
648.77451,1.886183342,32.596,3.056,1.101061839,81.00637137
652.81863,1.876718211,35.922,4.8605,1.101076152,92.76759519
664.82843,1.877062187,41.701,7.8305,1.101142289,81.94723479
668.25981,1.890383508,31.336,9.4724,1.101161715,86.83697126
642.03432,1.882062434,29.024,4.405,1.101273665,84.74311462
635.41667,1.878413704,34.366,2.5573,1.101399558,75.88107083
667.52451,1.876995705,29.6,9.4094,1.101530714,87.75470056
683.70098,1.880131845,40.48,4.0759,1.10183632,81.83054098
606.4951,1.877623846,34.579,1.3763,1.101847549,73.49363672
681.61765,1.879599447,40.732,5.2311,1.101914802,84.51638874
656.12745,1.873841918,39.252,2.2441,1.101954595,77.74282031
668.25981,1.877056963,33.161,1.5335,1.101994141,80.2403528
667.52451,1.877057659,41.794,6.124,1.102172344,81.59709217
682.96569,1.878527152,29.835,13.789,1.102485358,89.25810037
669.60784,1.880119104,41.444,4.0748,1.102565589,82.36849221
612.5,1.887008879,33.221,3.2235,1.102602276,75.26938771
634.06863,1.882061327,34.519,1.4514,1.102638415,73.73660355
613.84804,1.8783306,34.36,2.0727,1.102693679,70.74549797
684.31373,1.872971582,38.064,4.1936,1.10271361,86.13666395
601.83824,1.872202265,38.721,7.8415,1.102784272,74.01333917
685.04902,1.881320191,40.852,2.3777,1.102836088,83.28793991
697.05883,1.875233402,39.915,1.5291,1.103055778,85.88570321
653.43137,1.873593292,39.543,3.8838,1.103105299,77.65035711
615.19608,1.87447671,38.65,1.4946,1.103114777,76.66628547
663.60294,1.87476058,35.001,2.7412,1.103202686,79.37341107
614.58333,1.878370142,33.84,1.9797,1.103314059,74.85221714
688.35784,1.880408809,41.258,4.2166,1.103408321,83.15978782
614.58333,1.882806914,29.737,2.3782,1.103849132,82.50908542
678.92157,1.880825851,41.416,5.9844,1.103935085,82.56564352
671.56863,1.878992091,41.712,11.9809,1.103982385,82.75299668
600.4902,1.891425814,27.091,3.2405,1.104059969,80.08905308
681.0049,1.876179126,38.485,4.0316,1.104231301,85.29325782
678.30883,1.879124333,41.263,5.097,1.104275325,82.91928161
603.79902,1.874491048,27.2,2.8425,1.104404199,82.05784238
620.58824,1.872013916,41.077,5.4972,1.10443366,75.07545719
689.70588,1.880467363,40.469,3.7798,1.104446409,82.83202188
692.40196,1.880470084,40.721,3.2618,1.104638606,82.70951099
688.35784,1.875562721,34.777,1.643,1.104647631,81.99948373
689.09314,1.881264427,41.071,10.4075,1.104688615,84.65473719
614.58333,1.878769215,34.114,1.7054,1.104782978,70.58838047
672.91667,1.879345337,41.279,5.0494,1.10484442,82.36655678
609.92647,1.874677348,36.404,1.603,1.104908594,71.54984343
648.77451,1.87431796,39.685,0.0394,1.105094397,77.71326634
673.65196,1.87934328,29.89,10.2345,1.105150868,88.49237604
673.65196,1.890503874,31.429,11.778,1.105248503,87.28704344
642.76961,1.878952716,36.333,7.9882,1.105363782,87.76944296
658.21079,1.882320883,34.234,1.9424,1.10550425,83.77438921
604.53432,1.876417789,33.9,5.2875,1.10563788,73.31952035
631.37255,1.879141368,34.163,2.8857,1.106152127,75.17658126
608.57843,1.8737723,38.595,2.9175,1.106216365,75.14786019
625.98039,1.874668803,41.186,9.1718,1.106344378,75.60297031
668.87255,1.878319173,33.747,2.3607,1.106420883,80.38552518
685.66177,1.891052004,31.44,5.6165,1.10652957,88.23696798
635.41667,1.876979805,36.316,0.0679,1.106709584,73.64437773
665.56373,1.892302708,31.134,3.4069,1.106771672,84.88398279
668.25981,1.892235152,31.512,9.3306,1.106991595,85.6917226
667.52451,1.876607718,35.045,3.811,1.10721906,79.97545258
613.84804,1.877865639,35.182,4.0245,1.107513917,74.11114322
622.67157,1.876001106,40.995,5.3527,1.10753952,75.38263022
600.4902,1.881539781,32.64,5.9905,1.107609058,80.25672456
636.76471,1.882979851,31.873,3.6133,1.107720246,83.60223929
687.00981,1.891152549,31.517,10.392,1.107932749,88.32527404
619.97549,1.879406447,34.579,6.1383,1.108022468,74.76902534
665.56373,1.88359824,26.165,2.4187,1.108054794,90.77015456
687.7451,1.890956842,31.271,6.2636,1.108118808,87.79837577
673.65196,1.881285398,25.442,3.068,1.10841022,94.08120934
680.26961,1.891625985,31.32,5.4408,1.108537692,85.69745797
637.9902,1.882321381,31.709,0.8239,1.108703117,83.10641772
687.00981,1.891764793,31.265,11.607,1.108895023,87.80309132
625.98039,1.876005388,38.737,6.2899,1.10897234,76.96320077
687.7451,1.891743825,31.599,7.9564,1.109147525,88.56171733
679.65686,1.892405846,31.32,10.9079,1.109379154,86.68335507
691.66667,1.880633169,29.994,9.6038,1.109392343,90.24212657
689.70588,1.877620358,34.497,7.0082,1.109398692,84.46141959
675,1.891886953,31.534,9.5589,1.109570358,87.03610446
662.86765,1.874996087,40.343,0.9302,1.109760878,78.65730207
695.71079,1.882066355,34.744,3.2931,1.110060163,84.78500862
648.16177,1.874287245,26.636,2.4768,1.110111402,89.67445758
673.65196,1.892223995,30.684,4.7116,1.110127818,85.20817717
610.53922,1.879057928,35.642,3.1118,1.110170964,73.87250898
624.63235,1.876043175,40.94,7.3361,1.110206797,75.86111545
655.51471,1.872232135,35.385,0.6613,1.110257434,84.04562926
683.70098,1.88047673,35.374,4.0962,1.110521771,82.88861492
686.39706,1.877275257,37.68,3.385,1.110535212,86.58287382
664.21569,1.875580427,40.408,1.8576,1.11096955,79.63770687
696.44608,1.882089408,30.054,14.244,1.11128865,90.59009806
624.63235,1.877067525,38.622,9.6782,1.111350032,77.99468407
676.34804,1.879075741,34.185,0.0416,1.11141088,81.41716935
601.10294,1.875329483,40.671,2.456,1.111668258,72.02619658
613.2353,1.871479923,38.727,12.94,1.111910653,75.19840752
668.25981,1.875118313,34.601,8.0074,1.111975608,82.76851797
653.43137,1.878934593,34.306,5.1534,1.112009677,84.89219204
668.25981,1.87658923,40.425,4.5331,1.112386944,80.08988374
668.87255,1.877347125,40.573,3.6779,1.113206727,79.87994744
603.79902,1.879399041,41.23,1.2012,1.113409578,71.39104836
624.63235,1.876818538,38.688,6.4498,1.11343757,76.91441372
617.89216,1.872935751,39.077,12.408,1.113464055,75.60811178
691.66667,1.879117682,34.53,7.0564,1.113639901,84.16032827
629.28922,1.890300603,33.067,2.958,1.113689407,79.77397109
649.50981,1.89296759,27.052,2.9908,1.113737998,88.21141027
640.68628,1.881091208,33.977,1.857,1.113917868,74.22415206
655.51471,1.877225855,41.493,8.7388,1.114449212,78.59543443
623.28432,1.880054247,36.42,0.0515,1.114601731,74.81714924
696.44608,1.878981361,35.122,1.4941,1.114630455,84.82158558
672.91667,1.892078071,31.358,8.8067,1.1146655,85.22710471
611.15196,1.884647548,28.685,8.5795,1.114823699,87.12817556
685.66177,1.877645796,40.77,2.6131,1.114964112,81.70080487
684.31373,1.878286207,41.301,2.485,1.115128213,82.01220194
673.65196,1.891831522,31.413,3.5608,1.115373834,85.46241357
672.30392,1.877346145,40.923,3.2076,1.115695163,80.13377617
617.27941,1.880245461,34.727,5.0149,1.116006991,73.73111946
662.86765,1.877390909,42.074,3.5668,1.116023232,79.4402176
636.02941,1.888561962,32.465,7.5283,1.116409717,82.89835186
691.66667,1.878350715,42.726,5.4463,1.116421825,81.6749702
630.63726,1.878503336,38.464,13.652,1.116482736,77.99891348
662.2549,1.885153736,35.593,3.5312,1.116615221,78.50254989
693.75,1.883048387,29.024,2.9919,1.11667182,81.609512
652.81863,1.879208098,41.285,5.4884,1.116828543,78.79581787
681.0049,1.873763858,43.082,3.1266,1.116867168,81.17481853
671.56863,1.878772938,42.331,6.3994,1.116957589,80.8830862
674.26471,1.877954329,41.274,2.1789,1.117095233,81.41317813
613.2353,1.873940091,38.989,15.52,1.117580324,74.9406756
625.98039,1.881153379,36.919,1.9649,1.117872437,74.70503771
649.50981,1.878092946,41.745,0.0411,1.117978494,78.17626654
647.42647,1.879800257,36.716,1.7388,1.118403629,86.96187605
621.32353,1.890585861,29.66,4.0978,1.118455784,85.10617674
670.95588,1.878004466,41.652,6.4366,1.118723896,80.14462235
610.53922,1.88252007,31.703,1.2471,1.118805669,78.00535856
640.07353,1.881536077,34.842,0.9493,1.118834662,73.54090628
644.73039,1.88272432,34.941,2.0163,1.118947718,73.93064867
668.25981,1.878731259,41.762,3.6095,1.118960786,80.00574524
651.47059,1.884331842,35.483,2.6509,1.119014074,74.36647412
664.82843,1.879441325,40.962,5.8591,1.119151402,80.21846376
697.05883,1.867403058,28.734,14.298,1.119160026,96.0972905
628.67647,1.87598989,39.116,10.918,1.11927376,76.28283909
676.96079,1.892793207,26.663,4.3119,1.119347567,88.50817541
657.47549,1.878860143,42.003,3.148,1.119376909,78.03591963
637.37745,1.880222441,35.067,1.0528,1.119550484,79.80402344
662.86765,1.887610184,33.018,2.612,1.119848301,90.07990311
640.68628,1.876951955,38.946,9.0481,1.11985075,77.58211834
678.30883,1.880489852,41.422,1.96,1.119864374,80.60219012
602.45098,1.878822509,43.542,5.0778,1.120611017,73.86946622
605.88235,1.883340538,26.702,6.3293,1.120906523,77.73789314
637.37745,1.879793393,38.513,16.506,1.121018808,79.16423272
656.86275,1.879523223,38.316,13.011,1.121040931,80.85651889
668.25981,1.889406407,34.738,1.263,1.121798024,92.34771641
675,1.874140769,26.861,0.0487,1.122460713,89.91086258
630.63726,1.881987131,37.784,0.0361,1.122893501,75.16293692
691.05392,1.887791978,35.051,1.5598,1.122951762,91.96271091
601.10294,1.880066726,43.383,8.1721,1.12313917,75.26785351
620.58824,1.876082372,38.825,9.0815,1.123266207,77.77654612
684.31373,1.886962475,36.754,2.2425,1.12330188,79.02487228
636.76471,1.882485621,38.628,3.638,1.123332791,75.091113
626.59314,1.879183465,43.679,2.0372,1.123499042,75.24064724
614.58333,1.881163565,41.038,0.04,1.123539664,72.29925877
